timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-03T14:27:43,Hackathon 2 - Data/IA - Groupe 0 - depression,e56a8fb2-f527-4bd0-85e9-d71d63768526,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,105.64710599998944,7.95739022294977e-05,7.532047515764952e-07,42.5,0.0,5.898877143859863,0.0012472162318057,0,0.0001727573978003,0.0014199736296061,France,FRA,auvergne rhône-alpes,,,Windows-11-10.0.22631-SP0,3.12.8,2.8.3,12,13th Gen Intel(R) Core(TM) i7-1355U,,,,,15.730339050292969,machine,N,1.0
2025-02-03T23:40:29,Hackathon 2 - Data/IA - Groupe 0 - features Engineering,ba819bbd-062b-4c78-a76d-c8fee3827bf3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2866.5777012000326,0.0021592977010958,7.532667613342192e-07,42.5,0.0,5.898877143859863,0.0338413876766674,0,0.0046906650204869,0.0385320526971544,France,FRA,auvergne rhône-alpes,,,Windows-11-10.0.22631-SP0,3.12.8,2.8.3,12,13th Gen Intel(R) Core(TM) i7-1355U,,,,,15.730339050292969,machine,N,1.0
2025-02-04T12:40:46,Hackathon 2 - Data/IA - Groupe 0 - features Engineering,1c31d2e0-a05f-46c7-8d75-0c39d8f4a74a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4161.299190599937,0.0031345931439762,7.532727161404362e-07,42.5,0.0,5.898877143859863,0.0491261791047907,0,0.006809743091826,0.0559359221966168,France,FRA,auvergne rhône-alpes,,,Windows-11-10.0.22631-SP0,3.12.8,2.8.3,12,13th Gen Intel(R) Core(TM) i7-1355U,,,,,15.730339050292969,machine,N,1.0
2025-02-04T14:02:35,Hackathon 2 - Data/IA - Groupe 0 - features Engineering,f26950bc-b4ab-479e-a0b5-00d3f77bf6bc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3821806000778451,2.8695290189757344e-07,7.508306330544379e-07,42.5,0.0,5.898877143859863,4.511461181229809e-06,0,6.091316540737019e-07,5.120592835303511e-06,France,FRA,auvergne rhône-alpes,,,Windows-11-10.0.22631-SP0,3.12.8,2.8.3,12,13th Gen Intel(R) Core(TM) i7-1355U,,,,,15.730339050292969,machine,N,1.0
2025-02-04T16:25:41,Hackathon 2 - Data/IA - Groupe 0 - features Engineering,24425c14-b111-446d-b599-1d5a6441d1e5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.4759912999579683,2.61777094166642e-06,7.531005447850443e-07,42.5,0.0,5.898877143859863,4.1035368541795635e-05,0,5.678008600309329e-06,4.6713377142104965e-05,France,FRA,auvergne rhône-alpes,,,Windows-11-10.0.22631-SP0,3.12.8,2.8.3,12,13th Gen Intel(R) Core(TM) i7-1355U,,,,,15.730339050292969,machine,N,1.0
